ID	idmam	ech_Commune	ech_Date	ech_Lat	ech_long	capt_Commune	capt_Date	capt_Lat	capt_Long	area	DCC	autopsie	cond_Phys	cause_mort_commentaires	cause_mort	annee	sex	esp_id	long	poids	age	f_m	m_m	ep13_mm	ep14_mm	ep15_mm	HgL	AsL	CdL	CoL	CrL	CuL	FeL	MnL	NiL	PL	PbL	SeL	VL	ZnL	AgL	HgK	AsK	CdK	CoK	CrK	CuK	FeK	MnK	NiK	PK	PbK	SeK	VK	ZnK	AgK	PbT	PbB	Se_Hg	C	N	MG	PBDE28	PBDE47	PBDE99	PBDE100	PBDE153	PBDE154	PBDE183	PBB153	PBDEs	t_HBCDs	TCDD_2378	PeCDD_12378	HxCDD_123478	HxCDD_123678	HxCDD_123789	HpCDD_1234678	OCDD	TCDF_2378	PeCDF_12378	PeCDF_23478	HxCDF_123478	HxCDF_123678	HxCDF_123789	HxCDF_234678	HpCDF_1234678	HpCDF_1234789	OCDF	PCB18	PCB28	PCB31	PCB44	PCB47	PCB49	PCB52	PCB66	PCB74	PCB77	PCB81	PCB87	PCB99	PCB101	PCB105	PCB110	PCB114	PCB118	PCB123	PCB126	PCB128	PCB138	PCB141	PCB146	PCB149	PCB151	PCB153	PCB156	PCB157	PCB158	PCB167	PCB169	PCB170	PCB172	PCB177	PCB178	PCB180	PCB183	PCB187	PCB189	PCB194	PCB195	PCB196	PCB199	PCB201	PCB203	PCB206	PCB209	PCBs	PeCBz	a_HCH	HCB	g_HCH	b_HCH	d_HCH	HCHs	oxychlordane	opDDE	g_chlordane	a_chlordane	CHLs	ppDDE	opDDD	opDDT	ppDDD	ppDDT	DDTs	mirex
10207241	10553	40296	NA	43,7091599999998	-1,43629	NA	NA	NA	NA	GG	NA	NA	NA	NA	NA	2002	1	Pph	148	NA	3	NA	M	NA	NA	NA	16,12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1,37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	 	 	89,5275620999998	0,637288574	64,1937970299998	7,658874698	19,0076820799998	3,44239730799999	14,13417328	0,0999	0,571739730999998	109,7458233	NA	0,000142	0,00016	0,000158	0,000394	0,000116	0,000564	0,00353	0,00103	0,000608	0,00106	0,000219	0,000222	5,05999999999999E-05	0,000312	0,000387	0,000129	0,000497	5,27569986199999	3,64958319	16,4577619999998	4,44355626499999	141,1769443	16,450762	201,2179781	9,22897048699998	13,8855764599999	0,0611	0,004	27,7158267199999	455,5924387	141,1769443	56,7751769099999	12,06982396	1,414243183	317,3496332	0,247885743999998	0,035	229,793854	2634,03816899998	24,8521746599999	466,4747843	1282,72741599998	524,6009493	4266,633617	16,30102261	6,23753020399998	103,026719	22,9429582299998	0,0763	574,710027599998	66,5255220899998	399,3710778	262,3208707	1694,447713	372,912711399999	1585,50984199998	11,1169528799999	95,05220314	42,7274766999998	58,98054021	9,071668968	172,2007896	70,18488954	13,7548110099999	2,053568347	16432,8750646699	0,776606443	10,29938138	125,0572468	33,77358748	18,1184751	0,408679585999998	62,600123546	78,03906111	16,69751108	17,7371198499999	93,4877478899998	189,26392885	986,1233178	66,27912	97,6650616	248,9425033	176,2341201	1591,94163388	34,18773852
10207242	10735	40209	NA	43,5660299999998	-1,49676999999998	NA	NA	NA	NA	GG	NA	NA	NA	NA	NA	2002	1	Dde	217	NA	8	NA	NA	NA	NA	NA	132,479999999999	NA	0,321	NA	NA	6,33999999999999	NA	NA	NA	NA	NA	NA	NA	47,1499999999998	NA	5,5	NA	3,27	NA	NA	3,48	NA	NA	NA	NA	NA	NA	NA	23,6	NA	NA	NA	NA	-17,08	11,98	NA	2,229262244	414,464507599999	1,884448472	114,9322819	124,874086	82,0135628799998	90,60961419	1,253431256	19,11034909	247,52	0,000625	0,00109	0,00027	0,000837	0,000472	0,00199	0,0196	0,0019	0,00107	0,00132	0,00078	0,000514	0,000528	0,000695	0,000499	6,67999999999999E-05	0,000617	10,08789904	5,96946969299999	1,251931327	6,77569102	266,398324399999	26,97040703	677,487742099998	26,12962731	49,9320499299998	0,145844456	0,0119	47,2813200399998	3587,11411899998	511,598286299999	212,514688299998	87,42683533	4,94897229199998	717,744326099998	1,263770328	0,27288855	2089,009489	22391,11893	51,17141971	2636,513557	6306,15736399998	5351,47225799998	45082,3554999999	97,48407172	60,9629214599998	1227,684811	111,0647623	0,218847165	5863,101329	406,7793171	3501,00595	2095,021031	23295,7565	3847,15069899998	14467,90235	179,238566499999	1736,81536899998	324,225737999999	690,3422672	104,0804759	2678,30466399999	882,8585769	142,866946399998	61,6716104699998	151923,661414371	0,913050296999998	12,62325702	93,17942503	43,41515776	32,68620511	3,26971353599999	91,994333426	372,577221399999	61,8452337499998	20,3731761899998	161,0422877	553,992685289999	22086,09041	220,431061099999	323,833909699999	549,584309899998	248,035268599999	23489,82019305	242,2893663
10207247	10844	17190	2002_07_28	46,19483	-1,19564	NA	NA	NA	NA	GG	NA	NA	Mauvaise	NA	NA	2002	1	Pph	149	47	9	NA	M	19	14	18	48,6499999999998	2,645297927	1,38932309699998	0,024	0,211175824	25,8526452999998	135,9365454	13,03435425	NA	4510,039506	0,0827	28,6814238599998	NA	265,1631165	2,405001425	NA	NA	5,12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1,49768335	 	 	76,6819988	1,96006680299998	200,6214622	106,659420999999	95,6159046199998	96,85877714	113,9737521	3,72722211899999	14,45751716	633,874123199998	NA	7,88999999999998E-05	0,000482	0,00015	0,000428	0,000251	0,00115	0,00613	0,00141	0,000608	0,00156	0,000229	0,000282	6,21E-05	0,000486	0,00035	0,000158	0,000589	22,07497773	8,85938671399999	77,78426202	15,57991557	385,5792893	77,7772620199998	1773,89894499998	21,3639459999998	33,58629709	0,0751	0,00557	98,82853962	3686,50237299998	385,5792893	129,3257098	27,8020476899998	4,659445166	737,0104658	0,880288551	0,0798	1023,722173	14917,64365	57,2504871	1334,064372	6645,121247	2170,16209399998	26120,0639799999	32,4919512	16,56218686	544,143715899999	61,1105028799998	0,119989274	3042,88871299998	225,8856931	2846,387577	1282,67477699998	9277,49548599999	1991,81919199998	8602,55414299999	38,79898868	699,936057699998	271,179045299999	400,9719336	49,94363518	1169,493181	496,2557525	82,8497634099998	25,0655269999999	90913,9087250547	1,601720191	14,1422415899999	223,733698699999	69,18243051	65,23098679	0,628161144999998	149,183820035	799,917473399999	56,7790075599998	51,03630282	432,709879	1283,66365522	5515,320103	336,265473699999	418,0181485	1251,80621999998	560,796321499998	8138,98527425998	209,0543667
10210282	10068	80182	NA	50,2029	1,51689999999998	NA	NA	NA	NA	MMN	NA	NA	NA	NA	NA	2002	1	Pph	165	50	14	NA	M	NA	NA	NA	25,2199999999998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1,61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	 	 	77,17638691	1,23387706199998	112,2716745	69,42913833	52,89367708	76,46104506	82,4395723899998	3,006441803	11,66783614	409,4032624	NA	0,000244	0,000346	0,000167	0,000286	0,000263	0,000561	0,00215	0,00102	0,00255	0,00105	0,000296	0,000303	0,000177	0,000252	0,000227	0,000106	0,000461	8,484010229	3,874549811	24,60178251	5,175051608	128,653509799999	24,59478251	1092,516034	9,75845498099998	13,7442166599999	0,0703	0,00465	26,3322044099999	2467,34605	128,653509799999	47,3071606299998	10,51988204	1,79225417	367,113074799999	0,202492858	0,032	372,882037099999	10251,3612099999	12,06838079	555,483202	4066,51292299999	1099,501956	18475,6735	11,80817436	4,70267717299998	327,960002799999	16,42171228	0,352007169999998	2062,796353	74,87950419	1632,107453	804,509515299998	5709,08150899998	1268,012649	5527,850956	18,98689061	424,549418	139,025205099999	235,7517971	30,82229748	689,5236614	280,922633899999	62,3892268	13,65272786	58530,3655512299	0,794423081	14,20905508	194,1050434	67,03861679	37,97781803	0,261353787	119,486843687	615,260880599999	24,90088177	24,16198221	258,6155757	898,038438509999	2593,64501299998	170,483382699999	362,2167786	841,350047199999	440,8170811	4433,41318436998	147,514771499999
10301004	11006	85163	2003_01_21	47,0273899999998	-2,25791999999999	NA	NA	NA	NA	GG	NA	NA	Bonne	capture	Capture	2003	1	Dde	198	86	6	NA	M	16	14	14	10,97	NA	0,28	NA	NA	6,96	NA	NA	NA	NA	NA	NA	NA	62,25	NA	0,859999999999998	NA	1,29	NA	NA	3,93	NA	NA	NA	NA	NA	2,04999999999999	NA	18,5	NA	NA	NA	NA	-17,28705471	12,78	NA	1,774117121	259,636477399999	1,237344658	39,15352705	85,5655386699998	28,9413142599998	41,0238533799998	0,570523022	3,372843093	72,7399999999998	0,000255	0,00104	0,000157	0,000849	0,000483	0,000839	0,00516	0,00259	0,00107	0,000934	0,000389	0,000458	0,000452	0,000673	0,00026	0,000349	0,000856	9,05096781399998	7,14232454199999	1,007288333	8,692353599	152,498768399998	25,31132991	330,488062099999	35,2296222599999	53,64922441	0,115415825	0,0146	52,4948368399998	1121,58756999998	514,6807085	225,6722173	46,02477872	4,95234689299998	643,1477984	1,811756817	0,258793025999998	757,104870399998	6374,970887	38,23500224	1506,49218799998	3155,19574199998	1954,748849	13917,2823	91,46177917	45,57992848	372,0916093	101,675569999999	0,190323022	1674,321021	219,477112199999	1252,093619	744,927849799998	7330,383192	1236,54794399998	4706,47732499998	63,65058114	512,062313399998	136,947407199998	251,6536656	34,80925346	850,932923599998	273,3537997	45,96978096	12,77641931	50895,2440196709	1,25078313899998	12,19062629	89,70382677	36,65986774	31,11620694	3,233827308	83,200528278	158,820574999999	33,5155703499998	7,15190852599998	57,3188421999998	223,291325725999	4003,790266	80,77070772	162,593218699999	354,827924199999	179,5620752	4815,05976217	77,78777483
10301005	10998	17452	2003_01_22	45,79167	-1,23428	NA	NA	NA	NA	GG	NA	NA	Bonne	capture	Capture	2003	1	Dde	199	85	7	NA	M	13	12	11	3,797	NA	0,26	NA	NA	4,48	NA	NA	NA	NA	NA	NA	NA	31,17	NA	0,599999999999998	NA	1,23	NA	NA	3,16999999999999	NA	NA	NA	NA	NA	3,52999999999999	NA	18	NA	NA	NA	NA	-17,1630926	12,66	NA	1,820493135	327,117046099999	1,367951179	84,3484827	106,8352188	36,2567153899998	47,3230572399998	0,956297061999998	2,562685664	143,52	0,000231	0,00032	5,34999999999998E-05	0,000304	0,000305	0,000713	0,00217	0,00255	0,000615	0,00097	0,000378	0,000393	0,000354	0,000526	0,000639	0,000295	0,000693	10,77774029	9,91831832299999	0,837661695999998	6,09900659499998	169,498435699998	21,49863256	394,827708799999	36,57726291	55,2014570099998	0,152520911	0,0169	38,6105123299998	1095,60282099998	419,9305928	197,5971012	45,4081800299998	5,112161032	640,8064139	1,33178306	0,312840198999998	674,4658061	6220,33020899998	41,11981397	1494,457996	3380,50445499998	2038,31635499998	13543,68444	88,68679561	43,1682415499998	407,623987899999	94,9630149099998	0,177741827999998	1687,77816499998	255,1715882	1232,901128	739,324376199999	7239,620579	1245,46089899998	4667,19105399998	56,408903	470,6194062	151,292140399999	184,9669275	38,58391161	762,898666299999	294,6085929	35,88801122	9,17596830599999	50249,5072240499	0,950896849	14,6834923199999	95,5860574299998	43,5130468699998	34,7418445799998	3,53300274699999	96,4713865169995	188,2947777	29,4313673599999	20,7004186799998	115,023135999999	324,018332379999	3385,143779	102,415771	154,7550357	460,310830899999	202,405244299999	4334,46202826	53,1062642099999
10301015	11055	33529	2003_01_30	44,5644199999998	-1,23492	NA	NA	NA	NA	GG	NA	NA	Bonne	capture	Capture	2003	1	Dde	180	NA	6	NA	I	13	13	12	24,187	NA	0,699999999999998	NA	NA	5,4	NA	NA	NA	NA	NA	NA	NA	40,9799999999998	NA	2,5	NA	1,18999999999999	NA	NA	3,75999999999999	NA	NA	NA	NA	NA	3,18999999999999	NA	21,1999999999999	NA	NA	NA	NA	-16,73	13,49	NA	1,214254486	314,9930741	1,162783496	94,67487203	160,8051289	68,1541032899998	86,55957737	0,988386919999998	5,57341379	317,889999999999	0,000141	0,000296	8,74999999999999E-05	0,000642	0,000537	0,000523	0,0053	0,00208	0,000806	0,00189	0,000588	0,0007	0,000607	0,000741	0,00093	0,000301	0,00111	14,1633896499999	5,01976136299999	0,687281901999998	7,108667911	395,988916599999	27,5339570999998	815,650930399998	24,08025367	37,7455920399998	0,0937	0,0292	50,0820202199998	3663,85486499998	645,165048299998	217,503802699999	100,1424501	6,257833136	679,508564099999	1,401061117	0,620293286999998	2100,52799099998	18621,2906499999	100,5806767	3426,57015899998	9293,07796899999	5887,780834	42567,82362	109,036205499999	89,8656070699998	970,4477147	174,584433899999	0,504326823999998	5546,070979	584,2632753	4002,77345599998	2285,488341	22559,8976699999	3874,787139	14743,3689799998	161,894525899999	1346,68483599998	427,3935695	576,0570863	109,3507833	2252,47224199998	835,179547299998	100,4309819	21,4776846699998	149462,318873459	0,552174806	18,40168328	103,103061999999	59,0476675199998	38,90665173	4,208256521	120,564259051	325,421174599999	38,82569154	35,07908339	196,922370199998	557,422628189997	7914,222834	265,982771899999	232,9709017	827,0058205	284,361552399999	9563,36957204	73,67760191
10302026	11106	40184	NA	44,20076	-1,29184	NA	NA	NA	NA	GG	NA	NA	Bonne	capture	Capture	2003	1	Dde	181	NA	8	M_R	P	10	9	8	0,379	NA	0,027	NA	NA	0,729999999999998	NA	NA	NA	NA	NA	NA	NA	46,7999999999998	NA	0,51	NA	0,01	NA	NA	1,11	NA	NA	NA	NA	NA	2	NA	27,1	NA	NA	NA	NA	-17,59	12,12	NA	1,443944833	230,043202299999	1,415019838	40,94815606	65,28317022	29,84855469	34,79653316	0,682193463	2,49201209099999	144,669999999998	0,000189	0,000973	0,000206	0,000196	0,000246	0,00147	0,00283	0,00295	0,000671	0,00173	0,000494	0,000566	0,000319	0,000575	0,000371	0,000401	0,00053	17,1238494199999	5,968910826	0,8455802	6,39870678299999	211,4545352	17,45181938	445,3271972	32,31129038	40,7067655399999	0,131831249	0,0173	39,20045343	1599,034854	365,2775798	175,671452899999	65,0939344399998	3,92227942599999	626,182184	1,429458719	0,418685056	1070,30681699998	8366,50048199999	54,34928207	1948,75291399998	5673,14215499999	3596,97429199998	20632,82963	83,74274986	44,93522105	644,859709999999	111,9231532	0,325966635	2760,54365199998	323,5519554	1765,470206	999,490695299998	10426,20796	1765,165974	6444,42828699998	83,9271443399998	738,9422785	264,682269	310,5223881	66,93156055	1213,95075999998	453,5058804	65,36302664	17,61279048	73582,9078684739	0,894531254999998	14,75275352	103,8089466	43,2336999899998	37,2192093999998	5,539193171	100,744856081	183,6001392	36,98344258	44,91437485	166,230164	394,74467805	4082,241051	174,6861581	169,7814293	495,4002711	178,975887	5138,06823908	70,4171216099998
10302028	11099	40184	2003_02_05	44,20076	-1,29184	NA	NA	NA	NA	GG	NA	NA	NA	capture	Capture	2003	1	Dde	183	NA	7	NA	P	16	14	16	7,71499999999999	NA	0,589999999999998	NA	NA	5,45	NA	NA	NA	NA	NA	NA	NA	31,1999999999999	NA	1,47	NA	2,37999999999999	NA	NA	2,43999999999999	NA	NA	NA	NA	NA	3,12999999999999	NA	18,6	NA	NA	NA	NA	-17,63	12,06	NA	1,319664804	104,5952048	1,411052142	23,0056052099998	28,5742271899998	9,49810055899999	17,74913408	0,296229049999998	1,120065177	33,6199999999998	0,000154	0,000466	0,00104	0,000327	0,000377	0,000674	0,00222	0,00233	0,00134	0,000996	0,00037	0,000483	0,000658	0,000222	0,00044	0,000396	0,00129	9,77707634999999	9,45173184399999	0,864276535999998	6,86027933	40,6970577299998	12,46218808	108,1154004	21,61816108	28,1236778399999	0,158249907	0,0205	24,38817505	252,0623277	194,6344879	68,58614991	19,35743482	2,985009311	237,219739299998	0,94089851	0,281564246	132,9684032	1371,939525	24,31945996	370,3801909	791,5007914	399,948393899999	2849,76748099998	30,66648045	11,16054469	105,4946089	34,18871043	0,158161265999999	367,141270899998	66,66398976	173,1488827	151,3174348	1571,385731	262,843086599999	914,8847067	13,4648510199999	101,4509218	34,4230214199998	49,3347532599999	8,041038175	169,3708101	69,81668994	8,955260708	3,65079143399999	11126,990377257	1,356748501	11,50614653	88,1348714899998	26,19573145	16,91113053	2,738371502	57,351380012	54,45624878	27,60585584	6,052847511	40,93392628	101,443022571	1697,295436	58,54157518	89,18261336	199,1694804	121,1409352	2192,93589598	39,4976289199998
10412122	11893	14745	NA	49,3797	-0,903299999999998	NA	NA	NA	NA	MMN	NA	NA	NA	NA	NA	2004	1	Pph	150	NA	NA	NA	NA	NA	NA	NA	75,8359999999998	2,51379283499999	0,759965808999998	0,0225	0,224376408	24,50287513	263,1906131	20,01962079	NA	8300,85865299999	0,211554898999998	52,0291009399999	NA	148,774574599999	12,00559484	10,8226999999999	1,017376888	8,70824822199998	0,0936	1,089238325	23,1675050499999	982,5741672	2,661801402	2,266181555	10410,34578	0,0314	50,06634452	NA	146,5187943	0,616310848999998	NA	NA	1,742902297	-16,65	14,88	78,11532508	3,91764181299999	278,852796599999	145,178315599999	204,2929676	272,991231099999	292,128590499999	22,39977211	6,492273966	1226,25358899998	NA	0,000362	0,00121	0,000475	0,00127	0,000466	0,00186	0,00566	0,00398	0,00435	0,00347	0,000921	0,000466	0,000148	0,00052	0,000728	0,000109	0,000604	34,1546978	19,0504656899999	108,8215021	34,25705846	311,414774599999	108,8145021	2941,757876	62,9387948999998	63,4810292299998	0,219377062	0,014	70,93153332	4968,992307	311,414774599999	136,3140203	62,0398885299998	3,479341095	784,428158299999	2,51439187499999	0,0961	742,4516584	18292,73475	23,86559326	926,425061899999	8791,059692	2029,241634	29233,94685	27,2945504099999	10,68917513	616,7550731	31,44258112	0,312586723	2638,346117	100,5016349	3403,54079099998	1595,623532	10243,53447	2519,972232	10935,45612	26,93408472	1036,863028	346,2067624	576,4704731	96,8461728999999	1708,20775299998	820,665296	165,282041099998	100,3413178	107066,145624925	0,974688019	5,939353315	201,990375699998	52,5268934899999	76,90262595	0,378767921	135,747640676	778,774058599998	27,5643265	17,5847598199998	187,7946934	984,153511819998	7239,041795	601,662143399998	275,1065093	2447,136406	543,578695899999	11134,0898761	148,7958805
10412125	11616	50611	NA	49,6783	-1,7441	NA	NA	NA	NA	GG	NA	NA	NA	NA	NA	2004	1	Pph	130	NA	3	NA	NA	NA	NA	NA	36,0099999999998	5,139829142	1,115246212	0,0457	0,356221791999998	33,17113959	311,8592843	22,57616054	0,127135719	7398,08994199998	0,0701	17,69582124	NA	143,805810799998	2,369439072	6,437	3,667991991	6,891310143	0,143554781999998	NA	15,3783102399999	801,6397348	1,589198793	1,65164569	5510,699964	0,0321	31,98713622	NA	83,9478699299998	0,117322428	NA	NA	1,24838844399998	-17,09	15,02	82,7919361	2,752733621	247,1100175	72,6412055499998	110,3003005	28,3596618599999	51,23882202	0,937636680999998	1,24302765799998	514,583405299998	NA	0,000285	0,000528	0,000355	0,000492	0,000175	0,0011	0,00328	0,00168	0,00103	0,00115	0,00036	0,000159	0,000144	0,000462	0,000236	0,000184	0,000216	13,2753684599999	10,7063236199999	50,52291978	9,207089497	220,9816232	50,5159197799998	342,083777899999	24,7360640399998	37,3760300499998	0,153270863	0,0122	51,68836718	547,7885698	220,9816232	76,2369750999998	11,81626574	1,973766425	444,2312253	0,658687861999998	0,028	227,1024998	2188,09838099998	21,6525544399999	357,479410499999	907,0800721	331,6015506	3469,23103499998	14,65358817	6,221790866	124,6975714	21,43763209	0,0456	311,8580056	52,73614812	199,653879899999	214,2391344	1369,38940099998	381,732564599999	1251,74581199999	10,29291096	119,590577499999	47,5767940799999	70,3674768	8,74097215799998	172,910158	118,8797436	24,60803547	5,193443903	14143,7908118539	0,819739526999998	6,49804226	150,090286499999	23,05112862	15,95593723	0,163727661	45,668835771	76,2718985	6,47693917199999	11,68116911	60,63453938	148,58760699	1799,415083	110,2321165	39,84706785	938,5139709	208,1530136	3102,638191022	20,0547661499998
10512049	12258	50142	2005_01_16	49,7023999999998	-1,405	NA	NA	NA	NA	MMN	NA	NA	NA	capture	Capture	2005	1	Pph	160	50	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15,9	13,18	79,6724546199998	2,39980187199999	171,7584754	40,9282193299998	92,9763391	59,3247114799998	46,3750458199998	1,907414929	4,634984893	420,304992799999	NA	0,000243	0,000659	0,000242	0,000738	0,000396	0,00151	0,00959	0,00685	0,00144	0,00517	0,000416	0,00047	0,000173	0,00055	0,000718	0,000258	0,000321	130,113678499999	39,95785378	673,872504199998	160,6234417	1293,130946	673,8655042	6698,13260499998	193,9364285	151,0771239	0,355823685999998	0,0215	337,9353856	14396,6469	1293,130946	372,951136799999	264,6517465	14,5879686999999	4264,304041	2,947694289	0,214620888	2823,88170099998	29241,97574	127,296126599999	4131,47353899998	16384,91786	6285,278755	51983,99468	81,7013472699999	42,6043637599998	1293,03420699998	199,975977	0,149861915	4636,90600199998	390,3527168	4012,386833	1996,939744	13950,36064	3023,124969	14206,93109	100,110010399999	1087,868823	416,2546189	593,6395314	89,8071722199998	1739,629997	881,8084601	138,1696221	27,2979097499998	190850,330147458	0,940201811	6,63212092599999	173,4387762	38,4218864799998	33,6652190399998	0,336263507	79,0554899529996	362,5687939	59,7435446699998	12,17702745	72,5846673199998	447,33048867	3151,12968	635,619827099999	163,5377225	1033,214099	218,556876399999	5261,80174967	87,0674795399998
10601002	20783	NA	NA	NA	NA	33009	2006_01_08	44,6332999999998	-1,46659999999998	GG	NA	NA	NA	NA	NA	2006	1	Pph	160	48	4	NA	NA	NA	NA	NA	10,91	3,46708368299999	0,380463802999998	0,0416	3,15363490699999	20,8042184799999	1556,588985	18,99250515	1,188496453	6913,76153799998	0,135975284	7,774296285	NA	118,5551911	0,582042870999998	5,28099999999998	5,420411424	1,540305572	0,0723	0,252646295	12,7493908499999	620,914719399998	3,24353904499999	0,191132415	3736,089475	0,189334931	15,10389455	NA	92,50808868	0,0332	NA	NA	1,810249666	-17,5	12,5	88,27844935	1,00469355	63,79425441	8,83435829599999	23,4029190699999	5,104665219	15,73666069	0,253432808	0,577996978	118,708980999999	NA	0,000132	0,000401	0,000281	0,000309	0,000123	0,000519	0,0017	0,00179	0,000774	0,00165	0,000125	0,000174	9,22E-05	0,000296	0,000224	0,000151	0,000573	11,09399424	5,709685523	29,97958145	7,86005902399999	180,8336873	29,97258145	228,7907654	17,6340357899998	25,11333034	0,126429728999998	0,00915	40,78300595	522,529975899999	180,8336873	86,7032061599998	22,11581452	2,123075833	452,7044834	0,431391065999998	0,0699	321,2658811	2932,676813	33,5472188099998	615,576756499998	1544,641753	629,2456818	5481,250052	25,6137737299998	9,06143167399999	127,6248805	34,1598828999999	0,039	753,098854899998	90,6011663	568,170792799999	332,559141599999	1899,75453799998	423,3258098	1818,786337	14,1872462	131,0685301	65,3789073599999	86,5014401699998	11,8617905399999	249,0524129	85,73880914	15,38920106	3,16174804	20148,757691299	1,14638500699998	4,89266497599999	116,199806	12,31961791	19,03372583	0,168700979	36,414709695	68,4352355599998	13,05786943	5,64082900599998	44,88977218	118,965836746	1012,460108	46,53751212	67,04511596	229,975700899999	126,6206124	1495,69691881	26,6495826499999
10601005	20790	NA	NA	NA	NA	33009	2006_01_10	44,5799999999998	-1,45	GG	NA	NA	NA	NA	NA	2006	1	Pph	129	38	1	NA	NA	NA	NA	NA	16,0659999999998	2,92923551599999	0,355649384999998	0,0276	0,156916081	37,9686167799998	1500,01623999998	19,73511023	NA	6776,33875999998	0,0469	10,62124964	NA	126,4433032	1,54459827	5,269	5,64999816	2,15704456	0,0883	1,239835155	16,85371822	602,722890699998	2,746053648	0,65827722	3888,214299	0,0752	25,08996578	NA	80,75597012	0,0486	NA	NA	1,67946126899998	-17,61	13,02	80,5910780699998	0,616707412999998	54,25505143	7,77254578199999	19,04805618	4,17122560999998	14,7439272999999	0,187241108999998	0,522847456	101,3176023	NA	0,000134	0,000268	0,000135	0,000342	0,000189	0,000341	0,00257	0,00111	0,000595	0,001	0,0002	0,000224	0,000121	0,000326	0,000209	0,000175	0,000392	7,49317795999998	4,160003229	31,49675114	5,316957194	190,7936166	31,4897511399999	177,8982109	12,65771507	20,91363093	0,0869	0,00538	38,6492919399998	423,1574249	190,7936166	100,6361456	13,5897509099999	1,635845749	476,1665679	0,399949259999998	0,0439	258,754477399999	1969,968288	23,52587758	408,7892211	842,1341171	354,9635834	3496,72964899998	23,3861340499999	10,08840352	81,59667005	31,37266479	0,0292	424,884174799999	50,7613127899998	298,996403199999	183,9651737	1082,228265	223,939988	1061,209697	11,8608330599999	79,7215192099998	34,1452096499998	50,05920476	6,770376862	137,032727499999	58,7222888499998	17,34704092	3,14202684599999	12953,50911516	0,637108687	4,11210026699999	124,4639463	17,9790131799999	15,62997397	0,0345	37,7555874169999	58,1863129799998	11,4020347	16,61653396	67,0534129699998	141,85625991	843,302584	36,8466292199998	58,3618284699998	152,1455717	115,3912865	1217,44993459	30,98620455
10601007	20791	NA	NA	NA	NA	33009	2006_01_13	44,5799999999998	-1,45	GG	NA	NA	NA	NA	NA	2006	1	Pph	136	41	1	NA	NA	NA	NA	NA	12,869	4,559066908	0,165497675	0,0254	0,284301362999998	38,70044921	1083,848215	18,1841358699998	NA	7740,40507499998	0,0554	10,65133186	NA	108,8616124	1,040271101	4,381	7,686459667	1,230309699	0,0678	0,209867157	18,8410491399999	1063,042173	3,161631722	0,204865557	3596,670935	0,327704865999998	38,6993838	NA	100,5511764	0,0346	NA	NA	2,102622241	-17,55	12,96	82,0188336399998	0,651653708	59,83188253	8,400690489	20,7703488699999	4,07258590799999	13,81559844	0,0997	0,359858599	108,0023164	NA	0,000161	0,000234	0,000105	0,000458	0,000161	0,000494	0,00211	0,00122	0,000532	0,00117	0,000153	0,000109	0,000178	0,000298	0,000198	0,000145	0,000609	5,379139709	4,143808967	20,67632502	3,992573621	131,2181708	20,6693250199998	136,2342447	9,589025702	12,45920658	0,109135511	0,0073	30,84506305	301,273240699999	131,2181708	49,7401401899998	14,8797595	0,807235225	249,3455434	0,295310799999998	0,0472	218,9816362	1636,948311	21,73236515	297,7144553	731,281127399999	289,6657908	2646,56632399998	13,95024775	6,25546871899998	71,28474681	24,0549289	0,0477	334,258769099998	49,3862748299998	295,693507	154,026286099999	968,9610986	208,085001799998	989,581272399998	8,506465778	67,0803954	31,02737381	40,18414374	6,15243927	117,0754139	47,72164928	9,080933006	1,56143495999998	10409,795480298	0,681120983999998	4,040103764	104,8768156	13,16294001	10,5805073699999	0,079	27,8625511439999	42,4925951999998	7,873345952	8,74993187199999	42,5326177999998	93,7751448719996	634,984302299998	32,69162802	40,7070814599998	151,7510834	94,18916102	962,196602151998	18,43832055
